CHROM	START	END	HUDSON_FST	N_VARIANTS
chr07	2353678	2363677	NA	0
chr07	2363678	2373677	NA	0
chr07	2373678	2383677	NA	0
chr07	2383678	2393677	NA	0
chr07	2393678	2403677	NA	0
chr07	2403678	2413677	NA	0
chr07	2413678	2423677	NA	0
chr07	2423678	2433677	NA	0
chr07	2433678	2443677	NA	0
chr07	2443678	2453677	0.78905473	187
chr07	2453678	2463677	0.856	48
chr07	2463678	2473677	0.69142857	37
chr07	2473678	2483677	0.84832215	127
chr07	2483678	2493677	0.78338762	185
chr07	2493678	2503677	0.83333333	11
chr07	2503678	2513677	NA	0
chr07	2513678	2523677	NA	0
chr07	2523678	2533677	NA	0
chr07	2533678	2543677	NA	0
chr07	2543678	2553677	NA	0
chr07	2553678	2563677	NA	0
chr07	2563678	2573677	NA	0
chr07	2573678	2583677	NA	0
chr07	2583678	2593677	NA	0
chr07	2593678	2603677	NA	0
chr07	2603678	2613677	NA	0
chr07	2613678	2623677	NA	0
chr07	2623678	2633677	0.88	40
chr07	2633678	2643677	0.91365462	97
chr07	2643678	2653677	0.76111111	44
chr07	2653678	2663677	NA	0
chr07	2663678	2673677	NA	0
chr07	2673678	2683677	NA	0
chr07	2683678	2693677	NA	0
chr07	2693678	2703677	NA	0
chr07	2703678	2713677	NA	0
chr07	2713678	2723677	0.50588235	10
chr07	2723678	2733677	0.25714286	14
chr07	2733678	2743677	0.13333333	5
chr07	2743678	2753677	0.38947368	7
chr07	2753678	2763677	0.44	3
chr07	2763678	2773677	0.19411765	19
chr07	2773678	2783677	0.25294118	30
chr07	2783678	2793677	0.41025641	14
chr07	2793678	2803677	0.2	1
chr07	2803678	2813677	0.072727273	30
chr07	2813678	2823677	0.37142857	7
chr07	2823678	2833677	0.45882353	5
chr07	2833678	2843677	NA	0
chr07	2843678	2853677	NA	0
chr07	2853678	2863677	0.41333333	9
chr07	2863678	2873677	0.27692308	5
chr07	2873678	2883677	0.12	3
chr07	2883678	2893677	0.28	2
chr07	2893678	2903677	0.019512195	32
chr07	2903678	2913677	0.10344828	15
chr07	2913678	2923677	0.4	4
chr07	2923678	2933677	0.075675676	31
chr07	2933678	2943677	0.45882353	5
chr07	2943678	2953677	0.28	2
chr07	2953678	2963677	0.15909091	31
chr07	2963678	2973677	0.14117647	23
chr07	2973678	2983677	0.425	3
chr07	2983678	2993677	0.6	1
chr07	2993678	3003677	NA	0
chr07	3003678	3013677	NA	0
chr07	3013678	3023677	NA	0
chr07	3023678	3033677	NA	0
chr07	3033678	3043677	NA	0
chr07	3043678	3053677	NA	0
chr07	3053678	3063677	NA	0
chr07	3063678	3073677	NA	0
chr07	3073678	3083677	NA	0
chr07	3083678	3093677	NA	0
chr07	3093678	3103677	NA	0
chr07	3103678	3113677	0.2952381	14
chr07	3113678	3123677	0.30810811	16
chr07	3123678	3133677	0.33333333	7
chr07	3133678	3143677	0.32428571	47
chr07	3143678	3153677	0.34794521	24
chr07	3153678	3163677	0.2	22
chr07	3163678	3173677	NA	0
chr07	3173678	3183677	0.325	33
chr07	3183678	3193677	0.33333333	61
chr07	3193678	3203677	0.32222222	19
chr07	3203678	3213677	0.33333333	1
chr07	3213678	3223677	0.46666667	4
chr07	3223678	3233677	0.29508197	22
chr07	3233678	3243677	0.35111111	32
chr07	3243678	3253677	0.37142857	27
chr07	3253678	3263677	0.81238938	24
chr07	3263678	3273677	NA	0
chr07	3273678	3283677	NA	0
chr07	3283678	3293677	NA	0
chr07	3293678	3303677	NA	0
chr07	3303678	3313677	NA	0
chr07	3313678	3323677	NA	0
chr07	3323678	3333677	NA	0
chr07	3333678	3343677	NA	0
chr07	3343678	3353677	0.87407407	70
chr07	3353678	3363677	0.82244389	93
chr07	3363678	3373677	0.75151515	47
chr07	3373678	3383677	0.76906907	160
chr07	3383678	3393677	0.82176591	116
chr07	3393678	3403677	0.92241379	71
chr07	3403678	3413677	0.93016304	141
chr07	3413678	3423677	0.84275862	31
chr07	3423678	3433677	0.94285714	46
chr07	3433678	3443677	0.94736842	38
chr07	3443678	3453677	0.88950276	72
chr07	3453678	3463677	0.85399449	78
chr07	3463678	3473677	0.78804124	118
chr07	3473678	3483677	0.68898305	64
chr07	3483678	3493677	NA	0
chr07	3493678	3503677	NA	0
chr07	3503678	3513677	NA	0
chr07	3513678	3523677	NA	0
chr07	3523678	3533677	NA	0
chr07	3533678	3543677	NA	0
chr07	3543678	3553677	1	5
chr07	3553678	3563677	0.90421836	92
chr07	3563678	3573677	0.94777778	104
chr07	3573678	3583677	0.9898017	60
chr07	3583678	3593677	0.97414449	46
chr07	3593678	3603677	0.97057221	64
chr07	3603678	3613677	0.99215686	43
chr07	3613678	3623677	0.9740988	130
chr07	3623678	3633677	0.8473029	109
chr07	3633678	3643677	0.21302326	101
chr07	3643678	3653677	0.2	10
chr07	3653678	3663677	NA	0
chr07	3663678	3673677	NA	0
chr07	3673678	3683677	NA	0
chr07	3683678	3693677	NA	0
chr07	3693678	3703677	0.19679144	95
chr07	3703678	3713677	0.18857143	86
chr07	3713678	3723677	0.20824742	94
chr07	3723678	3733677	0.17910448	67
chr07	3733678	3743677	0.22006689	146
chr07	3743678	3753677	0.34736842	7
chr07	3753678	3763677	0.2	3
chr07	3763678	3773677	0.16923077	5
chr07	3773678	3783677	0.33333333	1
chr07	3783678	3793677	0.28	12
chr07	3793678	3803677	0.25517241	20
chr07	3803678	3813677	0.26024096	31
chr07	3813678	3823677	0.36216216	12
chr07	3823678	3833677	0.31702128	32
chr07	3833678	3843677	0.3260274	25
chr07	3843678	3853677	0.36727273	18
chr07	3853678	3863677	0.32413793	20
chr07	3863678	3873677	0.33333333	13
chr07	3873678	3883677	NA	0
chr07	3883678	3893677	NA	0
chr07	3893678	3903677	NA	0
chr07	3903678	3913677	NA	0
chr07	3913678	3923677	NA	0
chr07	3923678	3933677	NA	0
chr07	3933678	3943677	NA	0
chr07	3943678	3953677	NA	0
chr07	3953678	3963677	NA	0
chr07	3963678	3973677	NA	0
chr07	3973678	3983677	NA	0
chr07	3983678	3993677	NA	0
chr07	3993678	4003677	NA	0
chr07	4003678	4013677	NA	0
chr07	4013678	4023677	NA	0
chr07	4023678	4033677	NA	0
chr07	4033678	4043677	0.2	10
chr07	4043678	4053677	0.6	1
chr07	4053678	4063677	0.45882353	5
chr07	4063678	4073677	0.17037037	19
chr07	4073678	4083677	0.36	6
chr07	4083678	4093677	0.46666667	2
chr07	4093678	4103677	0.26666667	5
chr07	4103678	4113677	0.2027027	71
chr07	4113678	4123677	0.23373494	39
chr07	4123678	4133677	0.20127389	79
chr07	4133678	4143677	0.18674699	93
chr07	4143678	4153677	0.21581921	86
chr07	4153678	4163677	0.18095238	23
chr07	4163678	4173677	0.22331839	108
chr07	4173678	4183677	0.28205128	55
chr07	4183678	4193677	0.20491803	63
chr07	4193678	4203677	0.20561798	88
chr07	4203678	4213677	0.21472393	83
chr07	4213678	4223677	0.21609195	43
chr07	4223678	4233677	0.16638655	74
chr07	4233678	4243677	0.23302752	52
chr07	4243678	4253677	0.18881119	151
chr07	4253678	4263677	0.2	225
chr07	4263678	4273677	0.2	96
chr07	4273678	4283677	0.20509554	80
chr07	4283678	4293677	0.19765396	173
chr07	4293678	4303677	0.20976864	194
chr07	4303678	4313677	0.21407035	97
chr07	4313678	4323677	0.33953488	56
chr07	4323678	4333677	0.2	52
chr07	4333678	4343677	0.2	69
chr07	4343678	4353677	0.21020882	215
chr07	4353678	4363677	0.1943662	73
chr07	4363678	4373677	0.2	133
chr07	4373678	4383677	0.21676647	81
chr07	4383678	4393677	0.2	43
chr07	4393678	4403677	0.20220994	90
chr07	4403678	4413677	0.25176471	39
chr07	4413678	4423677	0.2173913	45
chr07	4423678	4433677	0.21714286	85
chr07	4433678	4443677	0.16296296	65
chr07	4443678	4453677	0.2041841	130
chr07	4453678	4463677	0.20757576	67
chr07	4463678	4473677	0.18246753	169
chr07	4473678	4483677	0.20776699	101
chr07	4483678	4493677	0.2	40
chr07	4493678	4503677	0.225	48
chr07	4503678	4513677	0.24324324	35
chr07	4513678	4523677	0.21927711	78
chr07	4523678	4533677	0.20408163	73
chr07	4533678	4543677	0.20909091	77
chr07	4543678	4553677	0.2057971	34
chr07	4553678	4563677	0.22710623	127
chr07	4563678	4573677	0.36363636	198
chr07	4573678	4583677	0.21038961	163
chr07	4583678	4593677	0.34980989	119
chr07	4593678	4603677	0.28	103
chr07	4603678	4613677	0.19090909	84
chr07	4613678	4623677	0.23076923	75
chr07	4623678	4633677	0.16363636	108
chr07	4633678	4643677	0.19814241	150
chr07	4643678	4653677	0.1886121	125
chr07	4653678	4663677	0.18139535	32
chr07	4663678	4673677	0.34712644	70
chr07	4673678	4683677	0.37794486	153
chr07	4683678	4693677	0.33333333	140
chr07	4693678	4703677	0.25145228	102
chr07	4703678	4713677	0.21783439	66
chr07	4713678	4723677	0.27572816	87
chr07	4723678	4733677	0.28965517	95
chr07	4733678	4743677	0.28870293	92
chr07	4743678	4753677	0.21843687	200
chr07	4753678	4763677	0.24746946	221
chr07	4763678	4773677	0.22649351	178
chr07	4773678	4783677	0.18958333	137
chr07	4783678	4793677	0.2	5
chr07	4793678	4803677	0.20869565	126
chr07	4803678	4813677	0.095442359	260
chr07	4813678	4823677	0.1559322	98
chr07	4823678	4833677	0.11544715	180
chr07	4833678	4843677	0.16	39
chr07	4843678	4853677	0.12707182	138
chr07	4853678	4863677	0.29636364	140
chr07	4863678	4873677	0.022972973	143
chr07	4873678	4883677	0.028099174	116
chr07	4883678	4893677	0.33333333	1
chr07	4893678	4903677	0.37142857	4
chr07	4903678	4913677	0.54482759	8
chr07	4913678	4923677	0.33333333	2
chr07	4923678	4933677	0.1	14
chr07	4933678	4943677	0.42597403	38
chr07	4943678	4953677	0.6	55
chr07	4953678	4963677	0.59389313	33
chr07	4963678	4973677	0.59212254	117
chr07	4973678	4983677	0.57755776	81
chr07	4983678	4993677	0.58017493	91
chr07	4993678	5003677	0.5686747	69
chr07	5003678	5013677	0.59769452	87
chr07	5013678	5023677	0.59496855	40
chr07	5023678	5033677	0.575	31
chr07	5033678	5043677	NA	0
chr07	5043678	5053677	NA	0
chr07	5053678	5063677	NA	0
chr07	5063678	5073677	NA	0
chr07	5073678	5083677	NA	0
chr07	5083678	5093677	NA	0
chr07	5093678	5103677	NA	0
chr07	5103678	5113677	NA	0
chr07	5113678	5123677	NA	0
chr07	5123678	5133677	NA	0
chr07	5133678	5143677	NA	0
chr07	5143678	5153677	NA	0
chr07	5153678	5163677	0.59101124	45
chr07	5163678	5173677	0.6742268	58
chr07	5173678	5183677	0.89800664	120
chr07	5183678	5193677	0.80910891	117
chr07	5193678	5203677	0.71861472	67
chr07	5203678	5213677	0.68600509	115
chr07	5213678	5223677	0.82378855	116
chr07	5223678	5233677	0.66698113	61
chr07	5233678	5243677	0.76137931	73
chr07	5243678	5253677	0.74237288	58
chr07	5253678	5263677	0.77353579	109
chr07	5263678	5273677	0.57765766	203
chr07	5273678	5283677	NA	0
chr07	5283678	5293677	NA	0
chr07	5293678	5303677	NA	0
chr07	5303678	5313677	NA	0
chr07	5313678	5323677	NA	0
chr07	5323678	5333677	NA	0
chr07	5333678	5343677	NA	0
chr07	5343678	5353677	NA	0
chr07	5353678	5363677	0.86832298	32
chr07	5363678	5373677	0.84342857	76
chr07	5373678	5383677	0.72473118	65
chr07	5383678	5393677	0.83059701	125
chr07	5393678	5403677	0.52432432	76
chr07	5403678	5413677	0.75865922	171
chr07	5413678	5423677	0.73222037	147
chr07	5423678	5433677	0.78234086	113
chr07	5433678	5443677	0.8119891	86
chr07	5443678	5453677	0.76779026	122
chr07	5453678	5463677	0.79262136	118
chr07	5463678	5473677	0.8185654	160
chr07	5473678	5483677	0.78531811	152
chr07	5483678	5493677	0.89352291	127
chr07	5493678	5503677	0.67384615	70
chr07	5503678	5513677	0.66751825	149
chr07	5513678	5523677	0.73571429	246
chr07	5523678	5533677	0.8	22
chr07	5533678	5543677	NA	0
chr07	5543678	5553677	NA	0
chr07	5553678	5563677	NA	0
chr07	5563678	5573677	NA	0
chr07	5573678	5583677	NA	0
chr07	5583678	5593677	NA	0
chr07	5593678	5603677	NA	0
chr07	5603678	5613677	NA	0
chr07	5613678	5623677	NA	0
chr07	5623678	5633677	NA	0
chr07	5633678	5643677	NA	0
chr07	5643678	5653677	NA	0
chr07	5653678	5663677	NA	0
chr07	5663678	5673677	NA	0
chr07	5673678	5683677	NA	0
chr07	5683678	5693677	NA	0
chr07	5693678	5703677	NA	0
chr07	5703678	5713677	NA	0
chr07	5713678	5723677	NA	0
chr07	5723678	5733677	NA	0
chr07	5733678	5743677	NA	0
chr07	5743678	5753677	NA	0
chr07	5753678	5763677	0.59534884	87
chr07	5763678	5773677	0.6	62
chr07	5773678	5783677	0.75463259	78
chr07	5783678	5793677	0.77673267	124
chr07	5793678	5803677	0.78764045	95
chr07	5803678	5813677	0.91219512	32
chr07	5813678	5823677	0.9375	47
chr07	5823678	5833677	NA	0
chr07	5833678	5843677	NA	0
chr07	5843678	5853677	NA	0
chr07	5853678	5863677	NA	0
chr07	5863678	5873677	NA	0
chr07	5873678	5883677	NA	0
chr07	5883678	5893677	NA	0
chr07	5893678	5903677	NA	0
chr07	5903678	5913677	NA	0
chr07	5913678	5923677	NA	0
chr07	5923678	5933677	NA	0
chr07	5933678	5943677	NA	0
chr07	5943678	5953677	NA	0
chr07	5953678	5963677	NA	0
chr07	5963678	5973677	NA	0
chr07	5973678	5983677	NA	0
chr07	5983678	5993677	NA	0
chr07	5993678	6003677	NA	0
chr07	6003678	6013677	NA	0
chr07	6013678	6023677	NA	0
chr07	6023678	6033677	NA	0
chr07	6033678	6043677	NA	0
chr07	6043678	6053677	0.81114754	80
chr07	6053678	6063677	0.85407725	49
chr07	6063678	6073677	0.59440559	36
chr07	6073678	6083677	0.6	4
chr07	6083678	6093677	0.6	50
chr07	6093678	6103677	0.33333333	1
chr07	6103678	6113677	0.33333333	2
chr07	6113678	6123677	NA	0
chr07	6123678	6133677	0.23448276	17
chr07	6133678	6143677	0.2	1
chr07	6143678	6153677	0.25185185	17
chr07	6153678	6163677	0.272	13
chr07	6163678	6173677	0.175	52
chr07	6173678	6183677	0.049425287	160
chr07	6183678	6193677	0.19189189	49
chr07	6193678	6203677	0.17241379	13
chr07	6203678	6213677	0.085393258	75
chr07	6213678	6223677	0.03030303	31
chr07	6223678	6233677	0.425	3
chr07	6233678	6243677	0.33333333	1
chr07	6243678	6253677	0.094444444	29
chr07	6253678	6263677	0.25333333	9
chr07	6263678	6273677	0.42857143	9
chr07	6273678	6283677	0.21538462	7
chr07	6283678	6293677	0.26486486	19
chr07	6293678	6303677	0.35384615	9
chr07	6303678	6313677	0.20645161	18
chr07	6313678	6323677	0.12888889	35
chr07	6323678	6333677	0.22424242	27
chr07	6333678	6343677	0.25882353	18
chr07	6343678	6353677	0.33846154	11
chr07	6353678	6363677	0.31798561	52
chr07	6363678	6373677	0.30909091	7
chr07	6373678	6383677	0.2295082	33
chr07	6383678	6393677	0.1009901	68
chr07	6393678	6403677	0.15928144	93
chr07	6403678	6413677	0.1	104
chr07	6413678	6423677	0.24	5
chr07	6423678	6433677	0.080808081	76
chr07	6433678	6443677	0.31428571	5
chr07	6443678	6453677	0.2893617	28
chr07	6453678	6463677	0.10065359	133
chr07	6463678	6473677	0.29896907	71
chr07	6473678	6483677	0.4952381	18
chr07	6483678	6493677	0.5960396	45
chr07	6493678	6503677	0.81052632	4
chr07	6503678	6513677	NA	0
chr07	6513678	6523677	NA	0
chr07	6523678	6533677	NA	0
chr07	6533678	6543677	NA	0
chr07	6543678	6553677	NA	0
chr07	6553678	6563677	NA	0
chr07	6563678	6573677	NA	0
chr07	6573678	6583677	NA	0
chr07	6583678	6593677	NA	0
chr07	6593678	6603677	NA	0
chr07	6603678	6613677	NA	0
chr07	6613678	6623677	NA	0
chr07	6623678	6633677	NA	0
chr07	6633678	6643677	NA	0
chr07	6643678	6653677	NA	0
chr07	6653678	6663677	NA	0
chr07	6663678	6673677	NA	0
chr07	6673678	6683677	NA	0
chr07	6683678	6693677	NA	0
chr07	6693678	6703677	0.47431694	72
chr07	6703678	6713677	0.37725118	178
chr07	6713678	6723677	0.4150838	141
chr07	6723678	6733677	0.55821596	135
chr07	6733678	6743677	0.16223176	125
chr07	6743678	6753677	0.48579088	140
chr07	6753678	6763677	0.64772727	101
chr07	6763678	6773677	0.6851711	141
chr07	6773678	6783677	0.66580882	148
chr07	6783678	6793677	0.72298851	127
chr07	6793678	6803677	0.69	85
chr07	6803678	6813677	0.44242424	73
chr07	6813678	6823677	0.26796117	93
chr07	6823678	6833677	0.17831325	120
chr07	6833678	6843677	0.15636364	158
chr07	6843678	6853677	0.20606061	48
chr07	6853678	6863677	0.2	213
chr07	6863678	6873677	0.212	98
chr07	6873678	6883677	0.24949833	141
chr07	6883678	6893677	0.16518987	187
chr07	6893678	6903677	0.20779221	154
chr07	6903678	6913677	0.65589124	190
chr07	6913678	6923677	0.83381924	180
chr07	6923678	6933677	0.86035806	85
chr07	6933678	6943677	0.64444444	20
chr07	6943678	6953677	0.86462715	111
chr07	6953678	6963677	0.83333333	68
chr07	6963678	6973677	NA	0
chr07	6973678	6983677	NA	0
chr07	6983678	6993677	NA	0
chr07	6993678	7003677	NA	0
chr07	7003678	7013677	0.19784946	94
chr07	7013678	7023677	0.2031746	65
chr07	7023678	7033677	0.19810427	104
chr07	7033678	7043677	0.21329305	161
chr07	7043678	7053677	0.20912052	148
chr07	7053678	7063677	0.21954397	147
chr07	7063678	7073677	0.20323887	124
chr07	7073678	7083677	0.18167939	144
chr07	7083678	7093677	0.17590361	187
chr07	7093678	7103677	0.16630037	159
chr07	7103678	7113677	0.21100917	161
chr07	7113678	7123677	0.20978261	91
chr07	7123678	7133677	0.20444444	67
chr07	7133678	7143677	0.21372549	51
chr07	7143678	7153677	0.19748428	78
chr07	7153678	7163677	0.19796954	103
chr07	7163678	7173677	0.18735632	187
chr07	7173678	7183677	0.15126904	122
chr07	7183678	7193677	0.1673913	164
chr07	7193678	7203677	0.21189591	138
chr07	7203678	7213677	0.21746032	124
chr07	7213678	7223677	0.20973451	114
chr07	7223678	7233677	0.22517483	69
chr07	7233678	7243677	0.19913232	463
chr07	7243678	7253677	0.25357143	54
chr07	7253678	7263677	0.20120846	165
chr07	7263678	7273677	0.2	43
chr07	7273678	7283677	0.2	64
chr07	7283678	7293677	0.21076923	64
chr07	7293678	7303677	0.12	7
chr07	7303678	7313677	0.1641791	119
chr07	7313678	7323677	0.07625	130
chr07	7323678	7333677	0.20296296	133
chr07	7333678	7343677	0.19637306	193
chr07	7343678	7353677	0.19525692	126
chr07	7353678	7363677	0.16179775	209
chr07	7363678	7373677	0.20060976	164
chr07	7373678	7383677	0.20547945	72
chr07	7383678	7393677	0.19935897	157
chr07	7393678	7403677	0.19834025	122
chr07	7403678	7413677	0.20496894	82
chr07	7413678	7423677	0.19351351	92
chr07	7423678	7433677	0.2101083	137
chr07	7433678	7443677	0.17490196	140
chr07	7443678	7453677	0.17935484	169
chr07	7453678	7463677	0.11386861	101
chr07	7463678	7473677	0.16838235	155
chr07	7473678	7483677	0.20287081	103
chr07	7483678	7493677	0.20295567	103
chr07	7493678	7503677	0.17714286	156
chr07	7503678	7513677	0.17407407	177
chr07	7513678	7523677	0.16482085	186
chr07	7523678	7533677	0.18466454	158
chr07	7533678	7543677	0.2	88
chr07	7543678	7553677	0.1974359	76
chr07	7553678	7563677	0.18693878	127
chr07	7563678	7573677	0.17202073	217
chr07	7573678	7583677	0.21244019	105
chr07	7583678	7593677	0.18741259	149
chr07	7593678	7603677	0.15867769	215
chr07	7603678	7613677	0.24155844	108
chr07	7613678	7623677	0.21587302	92
chr07	7623678	7633677	0.2	47
chr07	7633678	7643677	0.20408163	121
chr07	7643678	7653677	0.18333333	141
chr07	7653678	7663677	0.18294574	144
chr07	7663678	7673677	0.19811912	163
chr07	7673678	7683677	0.2	13
chr07	7683678	7693677	0.17158177	216
chr07	7693678	7703677	0.16507937	39
chr07	7703678	7713677	0.2097166	129
chr07	7713678	7723677	0.13866667	104
chr07	7723678	7733677	0.19793814	99
chr07	7733678	7743677	0.14491525	144
chr07	7743678	7753677	0.21960784	75
chr07	7753678	7763677	0.20493827	80
chr07	7763678	7773677	0.19473684	98
chr07	7773678	7783677	0.18837209	130
chr07	7783678	7793677	0.17989418	104
chr07	7793678	7803677	0.2081448	110
chr07	7803678	7813677	0.19365079	61
chr07	7813678	7823677	0.18625	86
chr07	7823678	7833677	0.21	19
chr07	7833678	7843677	0.1959596	146
chr07	7843678	7853677	0.13027523	210
chr07	7853678	7863677	0.13636364	190
chr07	7863678	7873677	0.16912029	331
chr07	7873678	7883677	0.13924051	207
chr07	7883678	7893677	0.17738516	162
chr07	7893678	7903677	0.2	115
chr07	7903678	7913677	0.20218579	91
chr07	7913678	7923677	0.18222222	123
chr07	7923678	7933677	0.19774436	142
chr07	7933678	7943677	0.16528926	148
chr07	7943678	7953677	0.20676329	101
chr07	7953678	7963677	0.2625	29
chr07	7963678	7973677	0.19527559	65
chr07	7973678	7983677	0.1972093	110
chr07	7983678	7993677	0.2	100
chr07	7993678	8003677	0.16612022	217
chr07	8003678	8013677	0.17841727	151
chr07	8013678	8023677	0.14862843	260
chr07	8023678	8033677	0.2	184
chr07	8033678	8043677	0.21273885	77
chr07	8043678	8053677	0.215625	125
chr07	8053678	8063677	0.22105263	101
chr07	8063678	8073677	0.28196721	29
chr07	8073678	8083677	NA	0
chr07	8083678	8093677	NA	0
chr07	8093678	8103677	NA	0
chr07	8103678	8113677	NA	0
chr07	8113678	8123677	0.16811594	40
chr07	8123678	8133677	0.18471338	159
chr07	8133678	8143677	0.2056872	103
chr07	8143678	8153677	0.1832636	128
chr07	8153678	8163677	0.1761194	102
chr07	8163678	8173677	0.18814815	133
chr07	8173678	8183677	0.20135135	148
chr07	8183678	8193677	0.19489796	100
chr07	8193678	8203677	0.21311475	60
chr07	8203678	8213677	0.17094017	132
chr07	8213678	8223677	0.17844828	133
chr07	8223678	8233677	0.11384615	140
chr07	8233678	8243677	0.11346154	73
chr07	8243678	8253677	0.091612903	113
chr07	8253678	8263677	0.10597015	96
chr07	8263678	8273677	0.11287129	73
chr07	8273678	8283677	0.14645669	81
chr07	8283678	8293677	0.19591837	73
chr07	8293678	8303677	0.19473684	118
chr07	8303678	8313677	0.1790927	281
chr07	8313678	8323677	0.20827586	71
chr07	8323678	8333677	0.21441441	109
chr07	8333678	8343677	0.19628253	134
chr07	8343678	8353677	0.21474654	106
chr07	8353678	8363677	0.18648649	159
chr07	8363678	8373677	0.1943299	200
chr07	8373678	8383677	0.20321285	130
chr07	8383678	8393677	0.20916031	129
chr07	8393678	8403677	0.2058651	172
chr07	8403678	8413677	0.20150943	141
chr07	8413678	8423677	0.19485294	141
chr07	8423678	8433677	0.1988764	178
chr07	8433678	8443677	0.17155556	132
chr07	8443678	8453677	0.18265306	202
chr07	8453678	8463677	0.18987342	80
chr07	8463678	8473677	0.17731959	98
chr07	8473678	8483677	0.17045455	105
chr07	8483678	8493677	0.19553073	89
chr07	8493678	8503677	0.20606061	65
chr07	8503678	8513677	0.20617978	180
chr07	8513678	8523677	0.19805825	104
chr07	8523678	8533677	0.20985222	100
chr07	8533678	8543677	0.2	144
chr07	8543678	8553677	0.20079365	122
chr07	8553678	8563677	0.18253968	139
chr07	8563678	8573677	0.19689922	195
chr07	8573678	8583677	0.19387755	48
chr07	8583678	8593677	0.16849315	85
chr07	8593678	8603677	0.17522659	190
chr07	8603678	8613677	0.18135593	58
chr07	8613678	8623677	0.13550296	220
chr07	8623678	8633677	0.2005277	193
chr07	8633678	8643677	0.097979798	143
chr07	8643678	8653677	0.20632911	78
chr07	8653678	8663677	0.20409556	148
chr07	8663678	8673677	0.18994975	105
chr07	8673678	8683677	0.17575758	164
chr07	8683678	8693677	0.16595745	83
chr07	8693678	8703677	0.1862069	47
chr07	8703678	8713677	0.18610039	132
chr07	8713678	8723677	0.18943089	123
chr07	8723678	8733677	0.15744681	199
chr07	8733678	8743677	0.21298701	149
chr07	8743678	8753677	0.19705882	140
chr07	8753678	8763677	0.1621118	164
chr07	8763678	8773677	0.13704918	184
chr07	8773678	8783677	0.16653061	123
chr07	8783678	8793677	0.17880795	154
chr07	8793678	8803677	0.15739645	89
chr07	8803678	8813677	0.21061947	54
chr07	8813678	8823677	0.18409091	141
chr07	8823678	8833677	0.19676375	157
chr07	8833678	8843677	0.20142857	139
chr07	8843678	8853677	0.24444444	8
chr07	8853678	8863677	0.1437037	73
chr07	8863678	8873677	0.2027972	69
chr07	8873678	8883677	0.21025641	75
chr07	8883678	8893677	0.1984556	126
chr07	8893678	8903677	0.18925373	166
chr07	8903678	8913677	0.1343465	210
chr07	8913678	8923677	0.16962025	177
chr07	8923678	8933677	0.20657895	75
chr07	8933678	8943677	0.20519481	38
chr07	8943678	8953677	0.17345133	120
chr07	8953678	8963677	0.18760563	181
chr07	8963678	8973677	0.19242424	69
chr07	8973678	8983677	0.1456446	181
chr07	8983678	8993677	0.20591133	98
chr07	8993678	9003677	0.2035503	84
chr07	9003678	9013677	0.18589744	81
chr07	9013678	9023677	0.088990826	336
chr07	9023678	9033677	0.21142857	86
chr07	9033678	9043677	0.21012658	77
chr07	9043678	9053677	0.20074627	133
chr07	9053678	9063677	0.12941176	16
chr07	9063678	9073677	0.21666667	47
chr07	9073678	9083677	0.20126582	78
chr07	9083678	9093677	0.20905923	139
chr07	9093678	9103677	0.21960784	99
chr07	9103678	9113677	0.22531646	38
chr07	9113678	9123677	0.17439024	186
chr07	9123678	9133677	0.13631285	119
chr07	9133678	9143677	0.19133858	140
chr07	9143678	9153677	0.18913043	153
chr07	9153678	9163677	0.2	175
chr07	9163678	9173677	0.19259259	112
chr07	9173678	9183677	0.19326923	104
chr07	9183678	9193677	0.19603175	128
chr07	9193678	9203677	0.18118467	161
chr07	9203678	9213677	0.17164948	216
chr07	9213678	9223677	0.22758621	110
chr07	9223678	9233677	0.16020408	111
chr07	9233678	9243677	0.1970516	213
chr07	9243678	9253677	0.19790941	143
chr07	9253678	9263677	0.19823789	112
chr07	9263678	9273677	0.20759494	156
chr07	9273678	9283677	0.18019802	164
chr07	9283678	9293677	0.20571429	88
chr07	9293678	9303677	NA	0
chr07	9303678	9313677	0.14276527	200
chr07	9313678	9323677	0.18958333	101
chr07	9323678	9333677	0.10410959	51
chr07	9333678	9343677	0.20258065	154
chr07	9343678	9353677	0.17626113	178
chr07	9353678	9363677	0.2	43
chr07	9363678	9373677	0.16359833	276
chr07	9373678	9383677	0.14166667	24
chr07	9383678	9393677	0.17168142	396
chr07	9393678	9403677	0.2059322	118
chr07	9403678	9413677	0.21235955	88
chr07	9413678	9423677	0.2	138
chr07	9423678	9433677	0.19841897	128
chr07	9433678	9443677	0.17733333	160
chr07	9443678	9453677	0.20310078	127
chr07	9453678	9463677	0.1734375	74
chr07	9463678	9473677	0.17297297	19
chr07	9473678	9483677	0.1575	91
chr07	9483678	9493677	0.2	63
chr07	9493678	9503677	0.19220779	77
chr07	9503678	9513677	0.11914894	96
chr07	9513678	9523677	0.26027397	33
chr07	9523678	9533677	0.20235294	85
chr07	9533678	9543677	0.18553191	129
chr07	9543678	9553677	0.15877863	162
chr07	9553678	9563677	0.097835498	168
chr07	9563678	9573677	0.22033898	86
chr07	9573678	9583677	0.19707602	173
chr07	9583678	9593677	0.14821429	144
chr07	9593678	9603677	0.059327217	272
chr07	9603678	9613677	0.15846154	80
chr07	9613678	9623677	0.16923077	30
chr07	9623678	9633677	0.16385542	46
chr07	9633678	9643677	0.08	4
chr07	9643678	9653677	NA	0
